Job Number,Filepath,Address,Date,BS7666UPRN,Easting,Northing
JN24960,Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\CONVERSION OF STABLES AND STORES TO LVING UNIT NEWLAND HEALDEY_22-10-1981.pdf,CONVERSION OF STABLES AND STORES TO LVING UNIT NEWLAND HEALDEY,22/10/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\DOWN ROAD, HORDEAN_29-06-1981.pdf","DOWN ROAD, HORDEAN",29/06/81,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\EAST HAMPSHIRE DISTRICT COUNCIL DEPOT_24-06-1983.pdf,EAST HAMPSHIRE DISTRICT COUNCIL DEPOT,24/06/83,10032904320,473736.00,123004.00
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\EAST HAMPSHIRE DISTRICT COUNCIL, PENNS PLACE, PETERSFIELD, GU31 4EX_N-A.pdf","EAST HAMPSHIRE DISTRICT COUNCIL, PENNS PLACE, PETERSFIELD, GU31 4EX",N/A,1710107133,476760.20,123460.59
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\ERECTION OF STAFF DWELLING, KENTON HOUSE BEECH HILL HEADLEY DOWN_13-10-1981.pdf","ERECTION OF STAFF DWELLING, KENTON HOUSE BEECH HILL HEADLEY DOWN",13/10/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\FOLEY HATCH, FOLEY ESTATE LANE, LIPHOOK, GU30 7JF_29-04-1981.pdf","FOLEY HATCH, FOLEY ESTATE LANE, LIPHOOK, GU30 7JF",29/04/81,1710108757,482456.00,131167.70
JN24960,Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\FRITH END BORDON_11-03-1981.pdf,FRITH END BORDON,11/03/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\GREENTHUMB LAWN SERVICES UNIT 1 LUCKY LITE FARM, CATHERINGTON LANE, HORNDEAN, WATERLOOVILLE, PO8 0TB_15-07-1980.pdf","GREENTHUMB LAWN SERVICES UNIT 1 LUCKY LITE FARM, CATHERINGTON LANE, HORNDEAN, WATERLOOVILLE, PO8 0TB",15/07/80,10009819505,469233.55,113742.70
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HAMMER TROUT HATCHERY, HEWSHOTT LANE, LIPHOOK, HAMPSHIRE_30-04-1982.pdf","HAMMER TROUT HATCHERY, HEWSHOTT LANE, LIPHOOK, HAMPSHIRE",30/04/82,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HEADLEY ROAD, LIPHOOK ROAD, LINDFORD_17-06-1983.pdf","HEADLEY ROAD, LIPHOOK ROAD, LINDFORD",17/06/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HEARNWOOD, HEALDEY_21-10-1981.pdf","HEARNWOOD, HEALDEY",21/10/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HIGH HURLANDS, LIPHOOK_14-03-1983.pdf","HIGH HURLANDS, LIPHOOK",14/03/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HOGGATTS, KINGSLEY_09-02-1981.pdf","HOGGATTS, KINGSLEY",09/02/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HOGMOOR ROAD, WHITEHILL, BORDON, GU35 9GD_12-10-1983.pdf","HOGMOOR ROAD, WHITEHILL, BORDON, GU35 9GD",12/10/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\HONEYCRITCH, HONEYCRITH LANE, FROXFIELD, HAMPSHIRE_14-07-1983.pdf","HONEYCRITCH, HONEYCRITH LANE, FROXFIELD, HAMPSHIRE",14/07/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\KINGS FARM LOWER WIELD, NEAR ALFRESFORD_05-08-1980.pdf","KINGS FARM LOWER WIELD, NEAR ALFRESFORD",05/08/80,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\L'ABRI FELLOWSHI, MANOR HOUSE, GREATHAM, LISS_27-11-1981.pdf","L'ABRI FELLOWSHI, MANOR HOUSE, GREATHAM, LISS",27/11/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LAKE HOUSE, HOLT POUND, BINSTED_05-06-1981.pdf","LAKE HOUSE, HOLT POUND, BINSTED",05/06/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LAND AT CAUSEWAY FARM, THE CAUSEWAY, PETERSFIELD_18-05-1982.pdf","LAND AT CAUSEWAY FARM, THE CAUSEWAY, PETERSFIELD",18/05/82,10032903153,474657.41,122583.89
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LAND OF FOREST ROAD, BORDON - BROSELEY_02-12-1997.pdf","LAND OF FOREST ROAD, BORDON - BROSELEY",02/12/97,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LIPHOOK ROAD, LINDFORD, HANTS_N-A.pdf","LIPHOOK ROAD, LINDFORD, HANTS",N/A,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LODGE COTTAGE, STABLE COTTAGE AND WEY COTTAGE, PASSFIELD_15-03-1982.pdf","LODGE COTTAGE, STABLE COTTAGE AND WEY COTTAGE, PASSFIELD",15/03/82,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LOWER HEARN, HEADLEY_27-01-1980.pdf","LOWER HEARN, HEADLEY",27/01/80,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LUCKY LITE FARM, 217 CATHERINGTON LANE, HORNDEAN, WATERLOOVILLE, PO8 0TB_08-03-1983.pdf","LUCKY LITE FARM, 217 CATHERINGTON LANE, HORNDEAN, WATERLOOVILLE, PO8 0TB",08/03/83,1710104176,469294.40,113813.60
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\LYTHE FAM LYTHE LANE, STEEP_19-06-1980.pdf","LYTHE FAM LYTHE LANE, STEEP",19/06/80,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\OLD MALTHOUSE LAND, HECKFIELD NR. BASINGSTOKE IN HAMPSHIRE_31-12-1982.pdf","OLD MALTHOUSE LAND, HECKFIELD NR. BASINGSTOKE IN HAMPSHIRE",31/12/82,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\ORCHARD HOUSE CHURCH LAND BENTLEY IN HAMPSHIRE_06-07-1983.pdf,ORCHARD HOUSE CHURCH LAND BENTLEY IN HAMPSHIRE,06/07/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\ORCHARD HOUSE, BENTLEY_08-07-1983.pdf","ORCHARD HOUSE, BENTLEY",08/07/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\PEMBURY HOUSE, PARKSTONE ROAD, ROPLEY, HAMPSHIRE_05-09-1983.pdf","PEMBURY HOUSE, PARKSTONE ROAD, ROPLEY, HAMPSHIRE",05/09/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\PINEWOOD AND WHITEHILL CHASE, BORDON_25-06-1980.pdf","PINEWOOD AND WHITEHILL CHASE, BORDON",25/06/80,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\ROSE COTTAGE, THE WYLDS, WARREN ROAD, LISS, GU33 7DE_14-04-1981.pdf","ROSE COTTAGE, THE WYLDS, WARREN ROAD, LISS, GU33 7DE",14/04/81,1710112743,479452.79,129177.57
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\ROYAL OAK STABLES, FARRINGDON_04-01-1983.pdf","ROYAL OAK STABLES, FARRINGDON",04/01/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\SLAFORD FARM, KINGSLEY_07-12-1982.pdf","SLAFORD FARM, KINGSLEY",07/12/82,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\STONERWOOD PARK, RIDGE COMMON LANE, STEEP, PETERSFIELD, GU32 1AH_01-04-1981.pdf","STONERWOOD PARK, RIDGE COMMON LANE, STEEP, PETERSFIELD, GU32 1AH",01/04/81,1710029940,473225.20,125186.90
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\SUNNY ACRE, LOWER BORDEAN PETERSFIELD_16-04-1981.pdf","SUNNY ACRE, LOWER BORDEAN PETERSFIELD",16/04/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\SUNNYSIDE RIDING STABLES, LIPHOOK_06-07-1982.pdf","SUNNYSIDE RIDING STABLES, LIPHOOK",06/07/82,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\SUPERDRUG, 75 HIGH STREET, ALTON, GU34 1LG_21-06-1982.pdf","SUPERDRUG, 75 HIGH STREET, ALTON, GU34 1LG",21/06/82,1710019726,471629.31,139155.19
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\T. B. BRNES, DRURY FARM, DRURY LANE, BENTWORTH_23-08-1982.pdf","T. B. BRNES, DRURY FARM, DRURY LANE, BENTWORTH",23/08/82,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE CASTLE, WINCHESTER, SO23 8UJ_01-12-1983.pdf","THE CASTLE, WINCHESTER, SO23 8UJ",01/12/83,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE GRANARY, SELBORNE ROAD, SELBORNE, ALTON, GU34 3NB_11-08-1981.pdf","THE GRANARY, SELBORNE ROAD, SELBORNE, ALTON, GU34 3NB",11/08/81,10032899364,473865.89,135059.70
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE LODGE COTTAGE, PASSFIELD_11-02-1981.pdf","THE LODGE COTTAGE, PASSFIELD",11/02/81,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE RIDGEWAY ALTON_20-06-1980.pdf,THE RIDGEWAY ALTON,20/06/80,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE RIDING SCHOOL, BASINGDENE FARM PRIVETT, FROXFIELD, PETERSFIELD_15-09-1981.pdf","THE RIDING SCHOOL, BASINGDENE FARM PRIVETT, FROXFIELD, PETERSFIELD",15/09/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE VYBGAKIW GEDGE HEDGE CORNER FARM, PRIVETT_04-05-1981.pdf","THE VYBGAKIW GEDGE HEDGE CORNER FARM, PRIVETT",04/05/81,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement Jan 80 - Jan 84\THE WYLDS, WARREN ROAD, LISS, GU33 7DE_09-10-1980.pdf","THE WYLDS, WARREN ROAD, LISS, GU33 7DE",09/10/80,1710001344,479452.79,129177.57
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\112 SOUTH LANE, CLANFIELD_08-08-1972.pdf","112 SOUTH LANE, CLANFIELD",08/08/72,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\14 WODE CLOSE, HORNDEAN, WATERLOOVILLE, PO8 0HX_24-02-1976.pdf","14 WODE CLOSE, HORNDEAN, WATERLOOVILLE, PO8 0HX",24/02/76,100060292218,470314.00,115206.00
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\16, SOUTH ROAD, HORNDEAN_13-06-1972.pdf","16, SOUTH ROAD, HORNDEAN",13/06/72,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\27 CARLTON ROAD, HEADLEY DOWN, BORDON, GU35 8JW_31-12-1976.pdf","27 CARLTON ROAD, HEADLEY DOWN, BORDON, GU35 8JW",31/12/76,100060269504,484442.00,136034.00
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\27 CHASE ROAD, LINDFORD, BORDON, GU35 0SY_03-12-1976.pdf","27 CHASE ROAD, LINDFORD, BORDON, GU35 0SY",03/12/76,1710048332,480924.00,136403.00
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\35 PLANTATION WAY, WHITEHILL, BORDON_22-08-1986.pdf","35 PLANTATION WAY, WHITEHILL, BORDON",22/08/86,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\39, JACARANDA ROAD, BORDON HANTS_21-10-1982.pdf","39, JACARANDA ROAD, BORDON HANTS",21/10/82,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\43 SUSSEX ROAD_29-12-1973.pdf,43 SUSSEX ROAD,29/12/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\ALTON, SOUTHAMPTON_07-03-1939.pdf","ALTON, SOUTHAMPTON",07/03/39,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\AMERY FARM ESTATE, ALTON_15-08-1977.pdf","AMERY FARM ESTATE, ALTON",15/08/77,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\AMERY FARM ESTATE, ALTON_18-08-1977.pdf","AMERY FARM ESTATE, ALTON",18/08/77,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\AMERY FARM ESTATE, ALTON_26-01-1965.pdf","AMERY FARM ESTATE, ALTON",26/01/65,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\BAKERS CORNER, KINGSLEY, BORDON, HANTS_17-05-1976.pdf","BAKERS CORNER, KINGSLEY, BORDON, HANTS",17/05/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\BETTINA COTTAGE, MANOR LODGE ROAD, ROWLANDS CASTLE IN HAMPSHIRE_12-12-1973.pdf","BETTINA COTTAGE, MANOR LODGE ROAD, ROWLANDS CASTLE IN HAMPSHIRE",12/12/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\BIRCHOLT ROAD, LIPHOOK_19-02-1973.pdf","BIRCHOLT ROAD, LIPHOOK",19/02/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\BORDON, HAMPSHIRE PARTICULARLY AND ADJOINING WHITEHILL CHASE_03-11-1976.pdf","BORDON, HAMPSHIRE PARTICULARLY AND ADJOINING WHITEHILL CHASE",03/11/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\CHALET HILL, BORDON, HAMPSHIRE_03-11-1976.pdf","CHALET HILL, BORDON, HAMPSHIRE",03/11/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\CHARTERED ARCHITECHTS, 16 BUTTS ROAD, ALTON_03-10-1973.pdf","CHARTERED ARCHITECHTS, 16 BUTTS ROAD, ALTON",03/10/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\CHRUCHFIELDS, KINGSLEY, BORDON_28-05-1975.pdf","CHRUCHFIELDS, KINGSLEY, BORDON",28/05/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\CHURCHFIELD, KINGSLEY, BORDON_17-07-1973.pdf","CHURCHFIELD, KINGSLEY, BORDON",17/07/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\CONFORD PARK GATE, LIPHOOK_04-12-1973.pdf","CONFORD PARK GATE, LIPHOOK",04/12/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\COPPERFIELD HOUSE, 111 SOUTH LANE, CLANFIELD, WATERLOOVILLE, PO8 0RY_07-12-1976.pdf","COPPERFIELD HOUSE, 111 SOUTH LANE, CLANFIELD, WATERLOOVILLE, PO8 0RY",07/12/76,100060290879,469546.60,116182.70
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\COUNCIL OFFICES, HIGH ST_26-03-1965_00001.pdf","COUNCIL OFFICES, HIGH ST",26/03/65,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\COUNCIL OFFICES, HIGH ST_26-03-1965.pdf","COUNCIL OFFICES, HIGH ST",26/03/65,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\DOWNS HOUSE, RESERVOIR LANE, PETERSFIELD, HAMPSHIRE_18-03-1976.pdf","DOWNS HOUSE, RESERVOIR LANE, PETERSFIELD, HAMPSHIRE",18/03/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\EAST HAMPSHIRE DISTRICT COUNCIL BORDON, HANTS_21-03-1977.pdf","EAST HAMPSHIRE DISTRICT COUNCIL BORDON, HANTS",21/03/77,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\EAST HAMPSHIRE DISTRICT COUNCIL_03-11-1976.pdf,EAST HAMPSHIRE DISTRICT COUNCIL,03/11/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\EAST HAMPSHIRE DISTRICT COUNCIL, PENNS PLACE, PETERSFIELD, GU31 4EX_00-02-1993.pdf","EAST HAMPSHIRE DISTRICT COUNCIL, PENNS PLACE, PETERSFIELD, GU31 4EX",00/02/1993,1710107133,476760.20,123460.59
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\FLOTS 48 - 61 DORMY HOUSE ESTATE_23-05-1975.pdf,FLOTS 48 - 61 DORMY HOUSE ESTATE,23/05/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\FOREST ROAD, BORDON IN HAMPSHIRE_08-01-1973.pdf","FOREST ROAD, BORDON IN HAMPSHIRE",08/01/73,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\FROXFIELD SERVICE STATION_29-09-1972.pdf,FROXFIELD SERVICE STATION,29/09/72,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\GRAYSHOTT HALL HEALTH CENTRE, GRAYSHOTT_21-01-1976.pdf","GRAYSHOTT HALL HEALTH CENTRE, GRAYSHOTT",21/01/76,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HEADLEY DOWN IN HAMPSHIRE_11-02-1976.pdf,HEADLEY DOWN IN HAMPSHIRE,11/02/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HEADLEY PARK CLUB, HEADLEY_10-07-1975.pdf","HEADLEY PARK CLUB, HEADLEY",10/07/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HERNE FARM, PETERSFIELD IN HAMPSHIRE_16-02-1972.pdf","HERNE FARM, PETERSFIELD IN HAMPSHIRE",16/02/72,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HILL BROW, LISS_21-06-1972.pdf","HILL BROW, LISS",21/06/72,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HINTON DAUBNAY GOLF AND COUNTRY CLOUB, BROADWAY LANE, LOVEDEAN HAMPSHIRE_00-11-1975.pdf","HINTON DAUBNAY GOLF AND COUNTRY CLOUB, BROADWAY LANE, LOVEDEAN HAMPSHIRE",00/11/1975,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HINTON DAUBNAY IN HAMPSHIRE_02-04-1973.pdf,HINTON DAUBNAY IN HAMPSHIRE,02/04/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\HOLLOW COTTAGE, BRANSHOTT_21-12-1972.pdf","HOLLOW COTTAGE, BRANSHOTT",21/12/72,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\LAMBOURNE LODGE, GENTLES LANE, PASSFIELD, LIPHOOK, GU30 7RY_28-07-1976.pdf","LAMBOURNE LODGE, GENTLES LANE, PASSFIELD, LIPHOOK, GU30 7RY",28/07/76,100062342428,483014.50,134360.80
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\LONGMOOR ROAD LIPHOOK IN HAMPSHIRE_19-05-1979.pdf,LONGMOOR ROAD LIPHOOK IN HAMPSHIRE,19/05/79,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\LONGMOOR ROAD, LIPHOOK, AND LEMON GROVE WHITEHILL_26-06-1975.pdf","LONGMOOR ROAD, LIPHOOK, AND LEMON GROVE WHITEHILL",26/06/75,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\MILL CHASE ESTATE BORDON IN HAMPSHIRE_13-02-1976.pdf,MILL CHASE ESTATE BORDON IN HAMPSHIRE,13/02/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\NORTH SIDE, MAIN ROAD_03-01-1975.pdf","NORTH SIDE, MAIN ROAD",03/01/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\NRAMSHOTT MEADOWS, BRANSHOTT IN HAMPSHIRE_24-05-1973.pdf","NRAMSHOTT MEADOWS, BRANSHOTT IN HAMPSHIRE",24/05/73,,,
JN24960,Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\PARISH OF WHITEHILL IN HAMPSHIRE_12-05-1975.pdf,PARISH OF WHITEHILL IN HAMPSHIRE,12/05/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\QUEENS CRESCENT, HORNDEAN_02-04-1973.pdf","QUEENS CRESCENT, HORNDEAN",02/04/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\SHALDEN LODGE, SHALDEN HAMPSHIRE_23-05-1973.pdf","SHALDEN LODGE, SHALDEN HAMPSHIRE",23/05/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\SILVER TIMBERS, FURZE VALE ROAD, HEADLEY DOWN, BORDON, GU35 8EP_21-07-1976.pdf","SILVER TIMBERS, FURZE VALE ROAD, HEADLEY DOWN, BORDON, GU35 8EP",21/07/76,100060270692,484045.00,136007.00
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\SOUTH OF DURFORD ROAD, PETERSFIELD_20-11-1975.pdf","SOUTH OF DURFORD ROAD, PETERSFIELD",20/11/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\THE BUTTS, STEEP, PETERSFIELD, HAMPSHIRE_24-11-1975.pdf","THE BUTTS, STEEP, PETERSFIELD, HAMPSHIRE",24/11/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\WARREN CORNER, FROXFIELD_04-12-1973.pdf","WARREN CORNER, FROXFIELD",04/12/73,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\WESTWOOD, LOWER DURFORD WOOD, PETERSFIELD_22-01-1975.pdf","WESTWOOD, LOWER DURFORD WOOD, PETERSFIELD",22/01/75,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\WHITEHILL CHASE, FOREST ROAD, BORDON_04-11-1976_00001.pdf","WHITEHILL CHASE, FOREST ROAD, BORDON",04/11/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\WHITEHILL CHASE, FOREST ROAD, BORDON_04-11-1976.pdf","WHITEHILL CHASE, FOREST ROAD, BORDON",04/11/76,,,
JN24960,"Box 01_Client Box 01\Section 52 Agreement to Dec 76 1\WINDMILL VIEW, HAZEL GROVE, CLANFIELD_26-09-1973.pdf","WINDMILL VIEW, HAZEL GROVE, CLANFIELD",26/09/73,,,
JN24960,Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\'BRIDGESIDE' MILL LANE SHEET_01-12-1987.pdf,'BRIDGESIDE' MILL LANE SHEET,01/12/87,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\1 & 2 SOUTHFIELD HOUSE, AYLESFIELD, ALTON, HANTS_31-10-1988.pdf","1 & 2 SOUTHFIELD HOUSE, AYLESFIELD, ALTON, HANTS",31/10/88,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\17 SOUTH LANE, CLANFIELD_17-11-1988.pdf","17 SOUTH LANE, CLANFIELD",17/11/88,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\347 & REAR OF 359-353 LONDON ROAD, CLANFIELD_15-09-1988.pdf","347 & REAR OF 359-353 LONDON ROAD, CLANFIELD",15/09/88,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\44 NORMANDY STREET, ALTON, GU34 1DE_02-09-1988.pdf","44 NORMANDY STREET, ALTON, GU34 1DE",02/09/88,1710020840,471973.00,139614.00
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\46 NORMANDY STREET, ALTON, GU34 1DE_03-11-1988.pdf","46 NORMANDY STREET, ALTON, GU34 1DE",03/11/88,1710020892,471986.00,139617.00
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\47-49 HIGH STREET, ALTON_12-02-1987.pdf","47/49 HIGH STREET, ALTON",12/02/87,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\6-8 COLLEGE STREET, PETERSFIELD_14-06-1988.pdf","6/8 COLLEGE STREET, PETERSFIELD",14/06/88,,,
JN24960,Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\A3-A272 PETERSFIELD_00-07-1987.pdf,A3/A272 PETERSFIELD,00/07/1987,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\AVENUE FARM, LASHAM, HANTS_11-05-1995.pdf","AVENUE FARM, LASHAM, HANTS",11/05/95,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\BEDFORD ROAD, PETERSFIELD_04-07-1988.pdf","BEDFORD ROAD, PETERSFIELD",04/07/88,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\BELMOUNT HOUSE, HIGH STREET, HEADLEY_18-08-1988.pdf","BELMOUNT HOUSE, HIGH STREET, HEADLEY",18/08/88,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\BENTLEY WOOD, BENTLEY CLOSE, OFF HIGHCROFT LANE, HORNDEAN_15-04-1991.pdf","BENTLEY WOOD, BENTLEY CLOSE, OFF HIGHCROFT LANE, HORNDEAN",15/04/91,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\BLUE PETER CAFE, LAVANT STREET, PETERSFIELD_13-09-1988.pdf","BLUE PETER CAFE, LAVANT STREET, PETERSFIELD",13/09/88,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\BRAMSHOTT MEADOWS, BURGH HILL ROAD, BRAMSHOTT_22-06-1987.pdf","BRAMSHOTT MEADOWS, BURGH HILL ROAD, BRAMSHOTT",22/06/87,,,
JN24960,"Box 02_Client Box 02\Section 52 Agreement Jan 87 - Dec 88 5\BROCKHAM HILL FARM, HOLYBOURNE_06-09-1988.pdf","BROCKHAM HILL FARM, HOLYBOURNE",06/09/88,,,
