Job Number,Filepath,Address,BS7666UPRN,Easting,Northing
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Wind & Wuthering, 29 Fairview Road, Headley Down, Bordon, GU35 8HG.pdf","Wind & Wuthering, 29 Fairview Road, Headley Down, Bordon, GU35 8HG",100060270436,484186,136163
JN24963,"Box 10\Street No. Heapley\Wind & Wuthering, 29 Fairview Road, Headley Down, Bordon, GU35 8HG.pdf","Wind & Wuthering, 29 Fairview Road, Headley Down, Bordon, GU35 8HG",100060270436,484186,136163
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\6 Fairview Road, Headley Down, Bordon, GU35 8JP.pdf","6 Fairview Road, Headley Down, Bordon, GU35 8JP",100060270445,484397,136115
JN24963,"Box 10\Street No. Heapley\6 Fairview Road, Headley Down, Bordon, GU35 8JP.pdf","6 Fairview Road, Headley Down, Bordon, GU35 8JP",100060270445,484397,136115
JN24963,"Box 04\Headley\Fairview House, 83 Fairview Road, Headley Down, Bordon, GU35 8JB.pdf","Fairview House, 83 Fairview Road, Headley Down, Bordon, GU35 8JB",100060270454,483848,136299
JN24963,"Box 04\Headley\Wishanger Place, Frensham Lane, Churt, Farnham, GU10 2QG.pdf","Wishanger Place, Frensham Lane, Churt, Farnham, GU10 2QG",100060270581,483921.5,139267
JN24963,"Box 10\Street No. Heapley\Wishanger Place, Frensham Lane, Churt, Farnham, GU10 2QG.pdf","Wishanger Place, Frensham Lane, Churt, Farnham, GU10 2QG",100060270581,483921.5,139267
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\The Hoppery, Frensham Lane, Churt, Farnham, GU10 2QH.pdf","The Hoppery, Frensham Lane, Churt, Farnham, GU10 2QH",100060270595,482749,138604
JN24963,"Box 10\Street No. Heapley\11 Furze Hill Road, Headley, Bordon, GU35 8EZ.pdf","11 Furze Hill Road, Headley, Bordon, GU35 8EZ",100060270619,484298,135715
JN24963,"Box 10\Street No. Heapley\Herons Wood, 28 Furze Hill Road, Headley, Bordon, GU35 8EY.pdf","Herons Wood, 28 Furze Hill Road, Headley, Bordon, GU35 8EY",100060270626,484141,135823
JN24963,"Box 04\Headley\Owls Hatch, 34 Furze Hill Road, Headley, Bordon, GU35 8EY.pdf","Owls Hatch, 34 Furze Hill Road, Headley, Bordon, GU35 8EY",100060270627,484098,135780
JN24963,"Box 10\Street No. Heapley\Ferndale, 48 Furze Hill Road, Headley, Bordon, GU35 8HA.pdf","Ferndale, 48 Furze Hill Road, Headley, Bordon, GU35 8HA",100060270634,484205,135644
JN24963,"Box 04\Headley\Twyford Cottage, 56 Furze Hill Road, Headley, Bordon, GU35 8HA.pdf","Twyford Cottage, 56 Furze Hill Road, Headley, Bordon, GU35 8HA",100060270637,484180.8,135598.2
JN24963,"Box 10\Street No. Heapley\Sunflowers, 70 Furze Hill Road, Headley, Bordon, GU35 8HB.pdf","Sunflowers, 70 Furze Hill Road, Headley, Bordon, GU35 8HB",100060270643,484114,135582
JN24963,"Box 10\Street No. Heapley\Rowan Cottage, Furze Hill Road, Headley, Bordon, GU35 8NP.pdf","Rowan Cottage, Furze Hill Road, Headley, Bordon, GU35 8NP",100060270668,483704,135753
JN24963,"Box 10\Street No. Heapley\Strathtay, 45 Furze Hill Road, Headley, Bordon, GU35 8HA.pdf","Strathtay, 45 Furze Hill Road, Headley, Bordon, GU35 8HA",100060270674,484266,135658
JN24963,"Box 10\Street No. Heapley\The Maples, Furze Vale Road, Headley Down, Bordon, GU35 8EP.pdf","The Maples, Furze Vale Road, Headley Down, Bordon, GU35 8EP",100060270676,483968,135923
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Winsford House, Furze Vale Road, Headley Down, Bordon, GU35 8EP.pdf","Winsford House, Furze Vale Road, Headley Down, Bordon, GU35 8EP",100060270684,483925.799850911,135988.552669114
JN24963,"Box 10\Street No. Heapley\Winsford House, Furze Vale Road, Headley Down, Bordon, GU35 8EP.pdf","Winsford House, Furze Vale Road, Headley Down, Bordon, GU35 8EP",100060270684,483925.799850911,135988.552669114
JN24963,"Box 10\Street No. Heapley\Pine Cottage, Furze Vale Road, Headley Down, Bordon, GU35 8EP.pdf","Pine Cottage, Furze Vale Road, Headley Down, Bordon, GU35 8EP",100060270691,484010,135891
JN24963,"Box 10\Street No. Heapley\Rivendell, Downsview Road, Headley Down, Bordon, GU35 8JH.pdf","Rivendell, Downsview Road, Headley Down, Bordon, GU35 8JH",100060270928,484189.4,136363.2
JN24963,"Box 10\Street No. Heapley\Copper Beech, Grayshott Road, Headley Down, Bordon, GU35 8JQ.pdf","Copper Beech, Grayshott Road, Headley Down, Bordon, GU35 8JQ",100060270930,484285,136310
JN24963,"Box 04\Lasham\Glenmuir, Grayshott Road, Headley Down, Bordon, GU35 8JL.pdf","Glenmuir, Grayshott Road, Headley Down, Bordon, GU35 8JL",100060270940,484334,136287
JN24963,"Box 10\Street No. Heapley\Glenmuir, Grayshott Road, Headley Down, Bordon, GU35 8JL.pdf","Glenmuir, Grayshott Road, Headley Down, Bordon, GU35 8JL",100060270940,484334,136287
JN24963,"Box 06\Miscellaneous\Sohcahtoa, Hollywater Road, Bordon, GU35 0AE.pdf","Sohcahtoa, Hollywater Road, Bordon, GU35 0AE",100060271313,480552,134111
JN24963,"Box 13\PR Addresses Already Existing\Thatched Cottage, Hollywater Road, Bordon, GU35 0AD.pdf","Thatched Cottage, Hollywater Road, Bordon, GU35 0AD",100060271328,480551,134749
JN24963,"Box 10\Street No. Heapley\Squirrels Oak, Honeysuckle Lane, Headley Down, Bordon, GU35 8EH.pdf","Squirrels Oak, Honeysuckle Lane, Headley Down, Bordon, GU35 8EH",100060271341,483740,136179
JN24963,"Box 10\Street No. Heapley\Plum Cottage, Honeysuckle Lane, Headley Down, Bordon, GU35 8JA.pdf","Plum Cottage, Honeysuckle Lane, Headley Down, Bordon, GU35 8JA",100060271355,483762,136219
JN24963,"Box 10\Street No. Heapley\Heatherley, Kenley Road, Headley Down, Bordon, GU35 8EJ.pdf","Heatherley, Kenley Road, Headley Down, Bordon, GU35 8EJ",100060271483,484083,136148
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Oakwood, Kenley Road, Headley Down, Bordon, GU35 8EJ.pdf","Oakwood, Kenley Road, Headley Down, Bordon, GU35 8EJ",100060271488,484005,136185
JN24963,"Box 10\Street No. Heapley\Oakwood, Kenley Road, Headley Down, Bordon, GU35 8EJ.pdf","Oakwood, Kenley Road, Headley Down, Bordon, GU35 8EJ",100060271488,484005,136185
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Hill Valley, Kenley Road, Headley Down, Bordon, GU35 8EJ.pdf","Hill Valley, Kenley Road, Headley Down, Bordon, GU35 8EJ",100060271494,484167,136116
JN24963,"Box 10\Street No. Heapley\Hunters Home, 17 Ludshott Grove, Headley Down, Bordon, GU35 8BQ.pdf","Hunters Home, 17 Ludshott Grove, Headley Down, Bordon, GU35 8BQ",100060272220,483861,136350
JN24963,"Box 01\Street No. W'Hill G-N\14 Magpie Close, Bordon, GU35 0XY.pdf","14 Magpie Close, Bordon, GU35 0XY",100060272264,480382,134753
JN24963,"Box 01\Street No. W'Hill G-N\14 Magpie Close, Bordon, GU35 0XY_00001.pdf","14 Magpie Close, Bordon, GU35 0XY",100060272264,480382,134753
JN24963,"Box 01\Street No. W'Hill G-N\Cobwebs, 8 Meadow View, Bordon, GU35 0UA.pdf","Cobwebs, 8 Meadow View, Bordon, GU35 0UA",100060272441,480503,135325
JN24963,"Box 01\Street No. W'Hill G-N\Carmel, Mill Chase Road, Bordon, GU35 0EL.pdf","Carmel, Mill Chase Road, Bordon, GU35 0EL",100060272476,480463.7715625,135441.72675
JN24963,"Box 01\Street No. W'Hill G-N\Sancourt, Mill Chase Road, Bordon, GU35 0EL.pdf","Sancourt, Mill Chase Road, Bordon, GU35 0EL",100060272479,480479,135455
JN24963,"Box 04\Lindford\Llamedos, 43b Mill Lane, Lindford, Bordon, GU35 0PE.pdf","Llamedos, 43b Mill Lane, Lindford, Bordon, GU35 0PE",100060272518,481288,136002
JN24963,"Box 04\Lindford\31 Mill Lane, Lindford, Bordon, GU35 0PE.pdf","31 Mill Lane, Lindford, Bordon, GU35 0PE",100060272521,481274,135940
JN24963,"Box 06\Miscellaneous\Cabot Barn, Wishanger Farm Estate, Wishanger Lane, Churt, Farnham, GU10 2QF.pdf","Cabot Barn, Wishanger Farm Estate, Wishanger Lane, Churt, Farnham, GU10 2QF",100060272813,483925.9,136050.7
JN24963,"Box 06\Miscellaneous\Waterstone Lodge, Oakhill Road, Headley Down, Bordon, GU35 8EW.pdf","Waterstone Lodge, Oakhill Road, Headley Down, Bordon, GU35 8EW",100060272813,483925.9,136050.7
JN24963,"Box 10\Street No. Heapley\Tile House, Oakhill Road, Headley Down, Bordon, GU35 8EW.pdf","Tile House, Oakhill Road, Headley Down, Bordon, GU35 8EW",100060272818,483989.6,136035.3
JN24963,"Box 02\Street No. W'Hill O-Z\1a Oakley Road, Bordon, GU35 0JG.pdf","1a Oakley Road, Bordon, GU35 0JG",100060272898,479632.19,136296.42
JN24963,"Box 04\Headley\8A Openfields, Headley, Bordon, GU35 8PQ.pdf","8A Openfields, Headley, Bordon, GU35 8PQ",100060272903,482187,136567
JN24963,"Box 04\Headley\16 & 16A Openfields, Headley, Bordon, GU35 8PQ.pdf","16 & 16A Openfields, Headley, Bordon, GU35 8PQ",100060272911,482129.54,136486.49
JN24963,"Box 04\Headley\16 Openfields, Headley, Bordon, GU35 8PQ.pdf","16 Openfields, Headley, Bordon, GU35 8PQ",100060272911,482129.54,136486.49
JN24963,"Box 10\Street No. Heapley\Burling, 3 Rowanside Close, Headley Down, Bordon, GU35 8HH.pdf","Burling, 3 Rowanside Close, Headley Down, Bordon, GU35 8HH",100060273348,484310,135650
JN24963,"Box 10\Street No. Heapley\70 Seymour Road, Headley Down, Bordon, GU35 8JX.pdf","70 Seymour Road, Headley Down, Bordon, GU35 8JX",100060273454,484435,135906
JN24963,"Box 10\Street No. Kingsley, Langrish, Lasham, Lindford\Boundary Oak, Sickles Lane, Kingsley, Bordon, Alton, GU35 9PD.pdf","Boundary Oak, Sickles Lane, Kingsley, Bordon, Alton, GU35 9PD",100060273482,479071,138481
JN24963,"Box 10\Street No. Heapley\Brylea Mead, Southview Road, Headley Down, Bordon, GU35 8HX.pdf","Brylea Mead, Southview Road, Headley Down, Bordon, GU35 8HX",100060273501,483762,136432
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Honeysuckle Cottage, Honeysuckle Lane, Headley Down, Bordon, GU35 8JA.pdf","Honeysuckle Cottage, Honeysuckle Lane, Headley Down, Bordon, GU35 8JA",100060273504,483736,136217
JN24963,"Box 10\Street No. Heapley\Ilex Cottage, 1 Southview Road, Headley Down, Bordon, GU35 8HZ.pdf","Ilex Cottage, 1 Southview Road, Headley Down, Bordon, GU35 8HZ",100060273505,483725.4,136408.2
JN24963,"Box 10\Street No. Heapley\Linard, Southview Road, Headley Down, Bordon, GU35 8HX.pdf","Linard, Southview Road, Headley Down, Bordon, GU35 8HX",100060273509,483754,136419
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Briar Cottage, Southview Road, Headley Down, Bordon, GU35 8HY.pdf","Briar Cottage, Southview Road, Headley Down, Bordon, GU35 8HY",100060273510,483746,136347
JN24963,"Box 10\Street No. Heapley\Briar Cottage, Southview Road, Headley Down, Bordon, GU35 8HY.pdf","Briar Cottage, Southview Road, Headley Down, Bordon, GU35 8HY",100060273510,483746,136347
JN24963,"Box 10\Street No. Heapley\Waverley, Southview Road, Headley Down, Bordon, GU35 8HX.pdf","Waverley, Southview Road, Headley Down, Bordon, GU35 8HX",100060273515,483763,136445
JN24963,"Box 10\Street No. Heapley\Hollywater House, Standford Hill, Standford, Bordon, GU35 8QU.pdf","Hollywater House, Standford Hill, Standford, Bordon, GU35 8QU",100060273601,481330.8,134429.9
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Wedgewood, Standford Hill, Standford, Bordon, GU35 8QU.pdf","Wedgewood, Standford Hill, Standford, Bordon, GU35 8QU",100060273609,481294.7,134434.6
JN24963,"Box 10\Street No. Heapley\Standford House, Standford Lane, Standford, Bordon, GU35 8RG.pdf","Standford House, Standford Lane, Standford, Bordon, GU35 8RG",100060273621,481552,135031
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\The Stowaway, Standford Lane, Standford, Bordon, GU35 8QY.pdf","The Stowaway, Standford Lane, Standford, Bordon, GU35 8QY",100060273625,481508,134458
JN24963,"Box 10\Street No. Heapley\Merikins, Sunnyside Road, Headley Down, Bordon, GU35 8EX.pdf","Merikins, Sunnyside Road, Headley Down, Bordon, GU35 8EX",100060273700,484163,135835
JN24963,"Box 10\Street No. Heapley\Sammeand, Sunnyside Road, Headley Down, Bordon, GU35 8EX.pdf","Sammeand, Sunnyside Road, Headley Down, Bordon, GU35 8EX",100060273702,484220.8,135820.7
JN24963,"Box 10\Street No. Heapley\Tall Pines, Sunnyside Road, Headley Down, Bordon, GU35 8EX.pdf","Tall Pines, Sunnyside Road, Headley Down, Bordon, GU35 8EX",100060273704,484171,135806
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Knox Farmhouse, The Straits, Kingsley, Bordon, GU35 9NS.pdf","Knox Farmhouse, The Straits, Kingsley, Bordon, GU35 9NS",100060273878,477832,139131
JN24963,"Box 10\Street No. Heapley\Hatch Farm, Tulls Lane, Headley, Bordon, GU35 8RB.pdf","Hatch Farm, Tulls Lane, Headley, Bordon, GU35 8RB",100060273910,481734,134748
JN24963,"Box 06\Miscellaneous\Paddocks House, Tulls Lane, Headley, Bordon, GU35 8RD.pdf","Paddocks House, Tulls Lane, Headley, Bordon, GU35 8RD",100060273913,482106,134913
JN24963,"Box 02\Street No. W'Hill O-Z\Broom Cottage, Walldown Road, Whitehill, Bordon, GU35 9AA.pdf","Broom Cottage, Walldown Road, Whitehill, Bordon, GU35 9AA",100060273931,479999,134075
JN24963,"Box 06\Whitehill\Songbird Cottage, Walldown Road, Whitehill, Bordon, GU35 9AA.pdf","Songbird Cottage, Walldown Road, Whitehill, Bordon, GU35 9AA",100060273940,479739.6,133931.6
JN24963,"Box 02\Street No. W'Hill O-Z\Tiggers Howse, Washford Lane, Bordon, GU35 0ET.pdf","Tiggers Howse, Washford Lane, Bordon, GU35 0ET",100060274025,480580,135676
JN24963,"Box 02\Street No. W'Hill O-Z\7A Waterside Close, Bordon, GU35 0HB.pdf","7A Waterside Close, Bordon, GU35 0HB",100060274049,480495,135557
JN24963,"Box 10\Street No. Heapley\Twin Oaks, West View Road, Headley Down, Bordon, GU35 8JS.pdf","Twin Oaks, West View Road, Headley Down, Bordon, GU35 8JS",100060274194,484306.8,135982
JN24963,"Box 10\Street No. Heapley\Laurel Bank, Wilsons Road, Headley Down, Bordon, GU35 8JF.pdf","Laurel Bank, Wilsons Road, Headley Down, Bordon, GU35 8JF",100060274244,483906,136265
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Midway, 1 Witherslack Close, Headley, Bordon, GU35 8HN.pdf","Midway, 1 Witherslack Close, Headley, Bordon, GU35 8HN",100060274392,484037,135801
JN24963,"Box 08\Binsted\Rotorua, Back Lane, Bucks Horn Oak, Farnham, GU10 4LW.pdf","Rotorua, Back Lane, Bucks Horn Oak, Farnham, GU10 4LW",100060274593,480632,141841
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Oakover, Back Lane, Bucks Horn Oak, Farnham, GU10 4LW.pdf","Oakover, Back Lane, Bucks Horn Oak, Farnham, GU10 4LW",100060274595,480629,142044
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Tanglewood, Church Lane, Rowledge, Farnham, GU10 4EL.pdf","Tanglewood, Church Lane, Rowledge, Farnham, GU10 4EL",100060274671,482132.8,142993.7
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\The Holly Banks, Church Lane, Rowledge, Farnham, GU10 4EL.pdf","The Holly Banks, Church Lane, Rowledge, Farnham, GU10 4EL",100060274672,482115,143044
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Kakaba, Farnham Road, Holt Pound, Farnham, GU10 4LA.pdf","Kakaba, Farnham Road, Holt Pound, Farnham, GU10 4LA",100060274753,481419.16,143812.981
JN24963,"Box 11\Street No, Bentley Bentworth\Bentley Mill, Gravel Hill Road, Holt Pound, Farnham, GU10 5JD.pdf","Bentley Mill, Gravel Hill Road, Holt Pound, Farnham, GU10 5JD",100060274822,480234.1,144251.8
JN24963,"Box 06\Miscellaneous\Newlands, School Road, Rowledge, Farnham, GU10 4BW.pdf","Newlands, School Road, Rowledge, Farnham, GU10 4BW",100060274871,482043,143451
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Thyme Cottage, School Road, Rowledge, Farnham, GU10 4BW.pdf","Thyme Cottage, School Road, Rowledge, Farnham, GU10 4BW",100060274883,482039,143211
JN24963,"Box 11\Street No, Bentley Bentworth\Meadow View Cottage, 8 Station Road, Bentley, Farnham, GU10 5JY.pdf","Meadow View Cottage, 8 Station Road, Bentley, Farnham, GU10 5JY",100060274893,478930.158,143011.985
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Alice Lodge, Station Road, Bentley, Farnham, GU10 5JZ.pdf","Alice Lodge, Station Road, Bentley, Farnham, GU10 5JZ",100060274896,478916.9,142972.6
JN24963,"Box 07\Bentley\Oak Tree House, Station Road, Bentley, Farnham, GU10 5JZ.pdf","Oak Tree House, Station Road, Bentley, Farnham, GU10 5JZ",100060274910,478986.29,142985.16
JN24963,"Box 11\Street No, Bentley Bentworth\Oak Tree House, Station Road, Bentley, Farnham, GU10 5JZ.pdf","Oak Tree House, Station Road, Bentley, Farnham, GU10 5JZ",100060274910,478986.29,142985.16
JN24963,"Box 11\Street No, Bentley Bentworth\Pensville, Station Road, Bentley, Farnham, GU10 5JZ.pdf","Pensville, Station Road, Bentley, Farnham, GU10 5JZ",100060274913,479102.86,143030.805
JN24963,"Box 11\Street No, Bentley Bentworth\Serendipity, Station Road, Bentley, Farnham, GU10 5JZ.pdf","Serendipity, Station Road, Bentley, Farnham, GU10 5JZ",100060274917,479149.74,143060.79
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Acorn House, 6 The Glade, Bucks Horn Oak, Farnham, GU10 4LU.pdf","Acorn House, 6 The Glade, Bucks Horn Oak, Farnham, GU10 4LU",100060274933,480520,142026
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Ambleside, Crossways Road, Grayshott, Hindhead, GU26 6EL.pdf","Ambleside, Crossways Road, Grayshott, Hindhead, GU26 6EL",100060275064,487792.6,134693
JN24963,"Box 03\Grayshott\Blue Cedar, Firway, Grayshott, Hindhead, GU26 6JQ.pdf","Blue Cedar, Firway, Grayshott, Hindhead, GU26 6JQ",100060275127,485159,136129
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Blue Cedar, Firway, Grayshott, Hindhead, GU26 6JQ.pdf","Blue Cedar, Firway, Grayshott, Hindhead, GU26 6JQ",100060275127,485159,136129
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Chintens, Firway, Grayshott, Hindhead, GU26 6JQ.pdf","Chintens, Firway, Grayshott, Hindhead, GU26 6JQ",100060275128,485103.3,136166.4
JN24963,"Box 03\Grayshott\Harvey House, Headley Road, Grayshott, Hindhead, GU26 6DP.pdf","Harvey House, Headley Road, Grayshott, Hindhead, GU26 6DP",100060275210,486465.213169886,135333.901489304
JN24963,"Box 06\Miscellaneous\Starfields, Whitmore Vale, Grayshott, Hindhead, GU26 6JB.pdf","Starfields, Whitmore Vale, Grayshott, Hindhead, GU26 6JB",100060275540,485968.7,136475.7
JN24963,"Box 02\Street No. Liphook A-L\41 Avenue Close, Liphook, GU30 7QE.pdf","41 Avenue Close, Liphook, GU30 7QE",100060275678,483679,131793
JN24963,"Box 13\PR Addresses Already Existing\30 Bircholt Road, Liphook, GU30 7PQ.pdf","30 Bircholt Road, Liphook, GU30 7PQ",100060275690,481823.58,131590.27
JN24963,"Box 02\Street No. Liphook A-L\1a Chappell Close, Liphook, GU30 7BL.pdf","1a Chappell Close, Liphook, GU30 7BL",100060275756,484367,131593
JN24963,"Box 02\Street No. Liphook A-L\Weydown, 13 Chappell Close, Liphook, GU30 7BL.pdf","Weydown, 13 Chappell Close, Liphook, GU30 7BL",100060275769,484297,131548
JN24963,"Box 02\Street No. Liphook A-L\18 Chappell Close, Liphook, GU30 7BL.pdf","18 Chappell Close, Liphook, GU30 7BL",100060275774,484326,131595
JN24963,"Box 02\Street No. Liphook A-L\Chase House, 14 Childerstone Close, Liphook, GU30 7XE.pdf","Chase House, 14 Childerstone Close, Liphook, GU30 7XE",100060275809,484036.72,131787.83
JN24963,"Box 02\Street No. Liphook A-L\The Gables, 4 Chiltley Lane, Liphook, GU30 7HJ.pdf","The Gables, 4 Chiltley Lane, Liphook, GU30 7HJ",100060275909,484544,130667
JN24963,"Box 02\Street No. Liphook A-L\Pegasus, 28 Chiltley Lane, Liphook, GU30 7HJ.pdf","Pegasus, 28 Chiltley Lane, Liphook, GU30 7HJ",100060275921,484698,130838
JN24963,"Box 08\Bramshott & Liphook 2\Bramley House, 46 Chiltley Lane, Liphook, GU30 7HJ.pdf","Bramley House, 46 Chiltley Lane, Liphook, GU30 7HJ",100060275923,484773,130972
JN24963,"Box 02\Street No. Liphook A-L\Mole End, 68 Chiltley Way, Liphook, GU30 7HE.pdf","Mole End, 68 Chiltley Way, Liphook, GU30 7HE",100060275986,484389,131004
JN24963,"Box 02\Street No. Liphook A-L\Garden House, 60a Church Road, Bramshott, Liphook, GU30 7SH.pdf","Garden House, 60a Church Road, Bramshott, Liphook, GU30 7SH",100060276032,484338,132872
JN24963,"Box 08\Bramshott & Liphook 2\Holly House, Devils Lane, Liphook, GU30 7DB.pdf","Holly House, Devils Lane, Liphook, GU30 7DB",100060276094,485118,131701
JN24963,"Box 02\Street No. Liphook A-L\7 Erles Road, Liphook, GU30 7BW.pdf","7 Erles Road, Liphook, GU30 7BW",100060276129,484428,131701
JN24963,"Box 02\Street No. Liphook A-L\Oak House, 3a Field Place, Liphook, GU30 7DZ.pdf","Oak House, 3a Field Place, Liphook, GU30 7DZ",100060276156,484037,131184
JN24963,"Box 08\Bramshott & Liphook 2\Ashdown House, Pines Road, Liphook, GU30 7PL.pdf","Ashdown House, Pines Road, Liphook, GU30 7PL",100060276271,482148.4,131685.6
JN24963,"Box 10\Street No. Bramshott , Liphook M-Z\Laurels, Pines Road, Liphook, GU30 7PL.pdf","Laurels, Pines Road, Liphook, GU30 7PL",100060276272,482100,131688
JN24963,"Box 02\Street No. Liphook A-L\Chulsham Cottage, Hammer Vale, Liphook, GU27 1QG.pdf","Chulsham Cottage, Hammer Vale, Liphook, GU27 1QG",100060276320,487213,132679
